K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6,U1,U2,U3,U4,U5,U6
22970393.964587864,-17227795.473440897,11485196.982293932,0.0,0.0,0.0,-17227795.473440897,31314467.71177589,-3141123.235105904,-14086672.238334993,14086672.238334993,0.0,11485196.982293932,-3141123.235105904,41752623.61570118,-14086672.238334993,9391114.825556662,0.0,0.0,-14086672.238334993,-14086672.238334993,37332858.480446026,9159514.003776042,23246186.242111035,0.0,14086672.238334993,9391114.825556662,9159514.003776042,49777144.640594706,15497457.494740691,0.0,0.0,0.0,23246186.242111035,15497457.494740691,30994914.989481382,-9989.211607810803,-70869.13648529522,-3644.6222794768037,-79374.92917557157,809.3580493846912,12824.475837902915,-0.03131975927299848,-0.05234357345379652,-0.01674558828538309,-0.05113539547550383,0.018155039082558895,0.029687787704545367
39464283.42164662,-29598212.56623496,19732141.71082331,0.0,0.0,0.0,-29598212.56623496,54491590.47654621,-4704834.655923713,-24893377.91031125,24893377.91031125,0.0,19732141.71082331,-4704834.655923713,72655453.96872827,-24893377.91031125,16595585.273540832,0.0,0.0,-24893377.91031125,-24893377.91031125,29696972.440883365,-20089783.37973913,4803594.530572115,0.0,24893377.91031125,16595585.273540832,-20089783.37973913,39595963.25451115,3202396.3537147436,0.0,0.0,0.0,4803594.530572115,3202396.3537147436,6404792.707429487,-13360.356099828548,-74317.71320884343,1948.141130042619,-43277.210669570326,8398.693049715086,3013.521920070844,-0.021770271161193143,-0.03786375268579405,-0.013932172665630738,-0.049765288463605555,0.0016149908386154485,0.03698698138169733
25797612.226651374,-19348209.16998853,12898806.113325687,0.0,0.0,0.0,-19348209.16998853,42619906.385312095,3923488.045335036,-23271697.215323567,23271697.215323567,0.0,12898806.113325687,3923488.045335036,56826541.84708279,-23271697.215323567,15514464.810215712,0.0,0.0,-23271697.215323567,-23271697.215323567,31595949.072922066,-14947445.357725067,8324251.8575985,0.0,23271697.215323567,15514464.810215712,-14947445.357725067,42127932.09722942,5549501.238399,0.0,0.0,0.0,8324251.8575985,5549501.238399,11099002.476798,-8190.341386270317,-53982.90712978681,-1613.6196040549667,-53003.75530778864,1940.003544721022,7863.957445604262,-0.01980269914737494,-0.0327890532067703,-0.010213150466354369,-0.03814562153770528,0.004842557204721542,0.02689646585893898
35536172.90624587,-26652129.679684404,17768086.453122936,0.0,0.0,0.0,-26652129.679684404,34212516.226120606,-19091743.133248206,-7560386.546436198,7560386.546436198,0.0,17768086.453122936,-19091743.133248206,45616688.30149414,-7560386.546436198,5040257.697624132,0.0,0.0,-7560386.546436198,-7560386.546436198,31392386.465471283,16271613.372598886,23831999.919035085,0.0,7560386.546436198,5040257.697624132,16271613.372598886,41856515.28729504,15887999.94602339,0.0,0.0,0.0,23831999.919035085,15887999.94602339,31775999.89204678,-13338.034554737656,-65175.45190438263,4950.918474681102,-54437.857875713744,-1371.7204651248067,9758.83654518136,-0.033945936352587185,-0.06176828658221364,-0.02551123083184797,-0.06152611075555379,0.025279991974275388,0.03381170051666055
9528248.17526629,-7146186.131449718,4764124.087633145,0.0,0.0,0.0,-7146186.131449718,15415440.578707376,1123068.3158079404,-8269254.4472576585,8269254.4472576585,0.0,4764124.087633145,1123068.3158079404,20553920.771609835,-8269254.4472576585,5512836.298171773,0.0,0.0,-8269254.4472576585,-8269254.4472576585,25624204.37401484,9085695.47949952,17354949.92675718,0.0,8269254.4472576585,5512836.298171773,9085695.47949952,34165605.83201978,11569966.61783812,0.0,0.0,0.0,17354949.92675718,11569966.61783812,23139933.23567624,-5036.87841066904,-56401.57754029365,-8726.769025426467,-74020.75606047762,2853.709518698477,10909.93791739703,-0.0510639960348241,-0.08258471307339874,-0.02280632926563983,-0.07659841714931338,0.029502853608041137,0.043168862695614256
6036832.422558521,-4527624.316918891,3018416.2112792605,0.0,0.0,0.0,-4527624.316918891,17190294.362053216,8135045.728215434,-12662670.045134325,12662670.045134325,0.0,3018416.2112792605,8135045.728215434,22920392.48273762,-12662670.045134325,8441780.03008955,0.0,0.0,-12662670.045134325,-12662670.045134325,38840170.19207692,13514830.101808276,26177500.1469426,0.0,12662670.045134325,8441780.03008955,13514830.101808276,51786893.5894359,17451666.7646284,0.0,0.0,0.0,26177500.1469426,17451666.7646284,34903333.5292568,-5828.327387170975,-54872.287155225706,-6634.107610733285,-46608.311203534424,9388.766261297045,3073.6687366072156,-0.04492689136854221,-0.06296987394721619,-0.006531950554681157,-0.04882120792086885,0.02046307489031516,0.026472430821518903
37499211.54217749,-28124408.656633116,18749605.771088745,0.0,0.0,0.0,-28124408.656633116,43256742.05264555,-12992075.260620685,-15132333.396012431,15132333.396012431,0.0,18749605.771088745,-12992075.260620685,57675656.070194066,-15132333.396012431,10088222.264008287,0.0,0.0,-15132333.396012431,-15132333.396012431,31404605.556989662,1139938.7649648022,16272272.160977233,0.0,15132333.396012431,10088222.264008287,1139938.7649648022,41872807.40931955,10848181.44065149,0.0,0.0,0.0,16272272.160977233,10848181.44065149,21696362.88130298,-10214.118635104209,-51996.81118731826,3095.966874435667,-58992.2938360849,-5427.794424024548,12545.94618469309,-0.019803908802870994,-0.0346548376131734,-0.01291920326185807,-0.03723245985524133,0.010495676722585282,0.023254757652380824
4525008.365427193,-3393756.274070395,2262504.1827135966,0.0,0.0,0.0,-3393756.274070395,10773271.500482092,3985758.9523413014,-7379515.2264116965,7379515.2264116965,0.0,2262504.1827135966,3985758.9523413014,14364362.000642788,-7379515.2264116965,4919676.817607798,0.0,0.0,-7379515.2264116965,-7379515.2264116965,15477680.001885125,718649.5490617324,8098164.775473429,0.0,7379515.2264116965,4919676.817607798,718649.5490617324,20636906.66918017,5398776.516982286,0.0,0.0,0.0,8098164.775473429,5398776.516982286,10797553.033964572,-11196.769425658615,-78667.34493287164,-3828.909459639979,-52940.82502255578,12404.41609641193,2621.262788886665,-0.09166413115211225,-0.13212423619401872,-0.019806931202751246,-0.11096485816309994,0.03980424013107102,0.06356428807766201
34688509.59900826,-26016382.199256197,17344254.79950413,0.0,0.0,0.0,-26016382.199256197,51143249.28457451,-889515.1139378846,-25126867.085318312,25126867.085318312,0.0,17344254.79950413,-889515.1139378846,68190999.04609933,-25126867.085318312,16751244.72354554,0.0,0.0,-25126867.085318312,-25126867.085318312,30195759.96369177,-20057974.206944853,5068892.87837346,0.0,25126867.085318312,16751244.72354554,-20057974.206944853,40261013.28492236,3379261.91891564,0.0,0.0,0.0,5068892.87837346,3379261.91891564,6758523.83783128,-3815.0930233504496,-32197.31866042321,-3102.2535067735043,-30912.172236351144,3530.6356481308603,3386.7108819930936,-0.011855119668629741,-0.02082808794765056,-0.007751855509545358,-0.027953958080041436,0.0006089366086031624,0.021162102414019706
31298300.863617405,-23473725.647713054,15649150.431808703,0.0,0.0,0.0,-23473725.647713054,40083597.119354226,-6863854.176071882,-16609871.471641172,16609871.471641172,0.0,15649150.431808703,-6863854.176071882,53444796.15913896,-16609871.471641172,11073247.64776078,0.0,0.0,-16609871.471641172,-16609871.471641172,30700515.895377222,-2519227.047905121,14090644.42373605,0.0,16609871.471641172,11073247.64776078,-2519227.047905121,40934021.193836294,9393762.949157367,0.0,0.0,0.0,14090644.42373605,9393762.949157367,18787525.898314733,-12540.88104556354,-55802.9349245826,6480.783782932877,-62399.20546805172,-8679.540630755913,14739.637893386574,-0.021672164394742406,-0.03679973382458331,-0.012656649702700938,-0.03980172535799505,0.009787034681147054,0.025742320527558062
27542802.592509106,-20657101.94438183,13771401.296254553,0.0,0.0,0.0,-20657101.94438183,33012745.369602907,-8301458.519160751,-12355643.425221078,12355643.425221078,0.0,13771401.296254553,-8301458.519160751,44016993.826137215,-12355643.425221078,8237095.616814053,0.0,0.0,-12355643.425221078,-12355643.425221078,29932206.063902386,5220919.213460229,17576562.638681307,0.0,12355643.425221078,8237095.616814053,5220919.213460229,39909608.085203186,11717708.425787538,0.0,0.0,0.0,17576562.638681307,11717708.425787538,23435416.851575077,-5558.393808082541,-65999.3147585227,-10882.983970009145,-73926.3280331821,8240.646211789342,8200.731566302344,-0.030310816154057917,-0.053168578783364,-0.019534854473962866,-0.05448560194246171,0.018431688065767022,0.03199828640616268
36283869.49667353,-27212902.12250515,18141934.748336766,0.0,0.0,0.0,-27212902.12250515,56619454.46892133,2193650.2239110284,-29406552.34641618,29406552.34641618,0.0,18141934.748336766,2193650.2239110284,75492605.95856178,-29406552.34641618,19604368.23094412,0.0,0.0,-29406552.34641618,-29406552.34641618,46872948.76571147,-11940155.92712089,17466396.41929529,0.0,29406552.34641618,19604368.23094412,-11940155.92712089,62497265.02094862,11644264.279530192,0.0,0.0,0.0,17466396.41929529,11644264.279530192,23288528.559060384,-12616.600218121896,-68600.90606672007,2366.231747337104,-39871.64888748685,7210.187312407299,3040.181158377493,-0.014304646467321184,-0.022880437777390027,-0.006406802249612772,-0.023256501655527007,0.005705082410622852,0.014720379186028282
38287049.89422475,-28715287.42066856,19143524.947112374,0.0,0.0,0.0,-28715287.42066856,44044471.59808071,-13386103.243256412,-15329184.177412149,15329184.177412149,0.0,19143524.947112374,-13386103.243256412,58725962.130774274,-15329184.177412149,10219456.118274765,0.0,0.0,-15329184.177412149,-15329184.177412149,42468888.51357345,11810520.158749152,27139704.3361613,0.0,15329184.177412149,10219456.118274765,11810520.158749152,56625184.684764594,18093136.224107534,0.0,0.0,0.0,27139704.3361613,18093136.224107534,36186272.44821507,-11500.746855745092,-44235.83066377063,8256.216823566641,-33500.973790019445,-4677.931198982913,7922.461231161364,-0.013324923327108995,-0.022616547981322017,-0.00787573964343223,-0.022286134962022905,0.007972723043570235,0.012947175243383287
11050533.569049513,-8287900.176787134,5525266.7845247565,0.0,0.0,0.0,-8287900.176787134,15874116.517951252,-701683.8356230166,-7586216.341164118,7586216.341164118,0.0,5525266.7845247565,-701683.8356230166,21165488.69060167,-7586216.341164118,5057477.560776078,0.0,0.0,-7586216.341164118,-7586216.341164118,29893612.420615762,14721179.738287525,22307396.079451643,0.0,7586216.341164118,5057477.560776078,14721179.738287525,39858149.89415435,14871597.386301097,0.0,0.0,0.0,22307396.079451643,14871597.386301097,29743194.772602193,-2116.9664764885906,-54827.22502969484,-14041.808723587763,-73722.87751780286,7743.257894218423,8415.517305857931,-0.04852572382313669,-0.08153455574308836,-0.02563352882083062,-0.07640616364099752,0.03159218340768506,0.04179147027973965
21631276.518114347,-16223457.388585761,10815638.259057174,0.0,0.0,0.0,-16223457.388585761,27308037.57980694,-5138877.197364584,-11084580.191221178,11084580.191221178,0.0,10815638.259057174,-5138877.197364584,36410716.773075916,-11084580.191221178,7389720.127480784,0.0,0.0,-11084580.191221178,-11084580.191221178,16396214.157156738,-5772946.225285618,5311633.96593556,0.0,11084580.191221178,7389720.127480784,-5772946.225285618,21861618.876208983,3541089.3106237063,0.0,0.0,0.0,5311633.96593556,3541089.3106237063,7082178.621247413,-10490.306842089238,-51984.87295901198,3652.322697841153,-53597.220154743016,-4189.771763084835,11027.75590733292,-0.03207313638819412,-0.055731570453391,-0.02042100317939763,-0.06619599129248878,0.010005068530662685,0.0462015726993442
24007713.081064735,-18005784.810798552,12003856.540532367,0.0,0.0,0.0,-18005784.810798552,26862377.67465221,-9149191.946944894,-8856592.863853658,8856592.863853658,0.0,12003856.540532367,-9149191.946944894,35816503.566202946,-8856592.863853658,5904395.242569105,0.0,0.0,-8856592.863853658,-8856592.863853658,24321248.768859625,6608063.0411523115,15464655.90500597,0.0,8856592.863853658,5904395.242569105,6608063.0411523115,32428331.691812836,10309770.603337312,0.0,0.0,0.0,15464655.90500597,10309770.603337312,20619541.206674624,-6287.611807510446,-34650.41907770875,1025.0839224513102,-55424.279823538,-7949.704171061064,13212.2320561202,-0.02479508705885514,-0.043924610791973503,-0.01682054138310245,-0.04605390743449375,0.01547310525455831,0.027444640607841957
4428637.311971499,-3321477.983978624,2214318.6559857493,0.0,0.0,0.0,-3321477.983978624,13581315.166856997,6938359.19889975,-10259837.182878373,10259837.182878373,0.0,2214318.6559857493,6938359.19889975,18108420.222475998,-10259837.182878373,6839891.455252249,0.0,0.0,-10259837.182878373,-10259837.182878373,27599150.642022043,7079476.276265295,17339313.45914367,0.0,10259837.182878373,6839891.455252249,7079476.276265295,36798867.522696055,11559542.306095779,0.0,0.0,0.0,17339313.45914367,11559542.306095779,23119084.612191558,-8808.856493123534,-73734.00919075088,-6960.290077336558,-90272.02636795625,1447.6176849347667,14321.528885525326,-0.09216651597821644,-0.12865904178168236,-0.01263366478875966,-0.10189700047542907,0.03993301212571696,0.057075712111136045
31057694.578777276,-23293270.934082955,15528847.289388638,0.0,0.0,0.0,-23293270.934082955,40173380.53238266,-6413161.335783251,-16880109.598299704,16880109.598299704,0.0,15528847.289388638,-6413161.335783251,53564507.37651022,-16880109.598299704,11253406.398866469,0.0,0.0,-16880109.598299704,-16880109.598299704,31460591.372671276,-2299627.8239281327,14580481.774371572,0.0,16880109.598299704,11253406.398866469,-2299627.8239281327,41947455.1635617,9720321.182914382,0.0,0.0,0.0,14580481.774371572,9720321.182914382,19440642.365828764,-2215.2101953486,-48620.70181979265,-11776.48021590035,-66357.15192104189,5864.330182150603,8127.360229098347,-0.020144979282054835,-0.035322372233251326,-0.012836251082033352,-0.03842413928426657,0.010084727612039946,0.024193800928860275
15554826.10201562,-11666119.576511715,7777413.05100781,0.0,0.0,0.0,-11666119.576511715,31045247.83500732,7713008.681983892,-19379128.258495606,19379128.258495606,0.0,7777413.05100781,7713008.681983892,41393663.78000976,-19379128.258495606,12919418.838997072,0.0,0.0,-19379128.258495606,-19379128.258495606,42740849.36878866,3982592.8517974503,23361721.110293057,0.0,19379128.258495606,12919418.838997072,3982592.8517974503,56987799.15838489,15574480.740195371,0.0,0.0,0.0,23361721.110293057,15574480.740195371,31148961.480390742,-9512.436474657705,-40268.552320365736,5602.022175860164,-58205.33407807464,-11580.949428429796,15491.363727227337,-0.02098374604313909,-0.03159281113293638,-0.006644809514528803,-0.029341278319567173,0.009204866383924551,0.017900857175831095
8062581.637349669,-6046936.228012252,4031290.8186748344,0.0,0.0,0.0,-6046936.228012252,35225370.27842433,23131497.82239983,-29178434.05041208,29178434.05041208,0.0,4031290.8186748344,23131497.82239983,46967160.37123245,-29178434.05041208,19452289.36694139,0.0,0.0,-29178434.05041208,-29178434.05041208,44125315.80254002,-14231552.298284147,14946881.752127934,0.0,29178434.05041208,19452289.36694139,-14231552.298284147,58833754.40338669,9964587.834751956,0.0,0.0,0.0,14946881.752127934,9964587.834751956,19929175.669503912,-15866.014580060786,-93757.28292838903,479.6015173252308,-69441.26613526852,7625.7374137149345,7760.675649020621,-0.05255540644161341,-0.06891034317745685,-0.002190417586365906,-0.05465206206414728,0.016170913438237643,0.03329300260640501
32800910.458914418,-24600682.844185814,16400455.229457209,0.0,0.0,0.0,-24600682.844185814,30024541.203508485,-19176824.484863143,-5423858.359322671,5423858.359322671,0.0,16400455.229457209,-19176824.484863143,40032721.604677975,-5423858.359322671,3615905.5728817806,0.0,0.0,-5423858.359322671,-5423858.359322671,10657683.629661273,-190033.0889840694,5233825.270338601,0.0,5423858.359322671,3615905.5728817806,-190033.0889840694,14210244.839548364,3489216.846892401,0.0,0.0,0.0,5233825.270338601,3489216.846892401,6978433.693784802,-7006.01572248701,-53458.37667390361,-3807.427446327182,-37859.7776483194,9006.96045485525,1806.4827139589415,-0.039351437143770505,-0.0739251315215108,-0.032612007217630384,-0.08170031436144362,0.023878183376390617,0.0495950105840577
22546304.500351053,-16909728.37526329,11273152.250175526,0.0,0.0,0.0,-16909728.37526329,46252194.776473865,12432738.025947291,-29342466.40121058,29342466.40121058,0.0,11273152.250175526,12432738.025947291,61669593.0352985,-29342466.40121058,19561644.26747372,0.0,0.0,-29342466.40121058,-29342466.40121058,55520492.97341587,-3164439.8290052935,26178026.572205286,0.0,29342466.40121058,19561644.26747372,-3164439.8290052935,74027323.96455449,17452017.714803524,0.0,0.0,0.0,26178026.572205286,17452017.714803524,34904035.42960705,-5153.725962950403,-44224.27217570458,-4433.972132667387,-41476.48889710388,5349.899892200954,4237.798203416836,-0.012774888592281375,-0.01951314167771926,-0.004177103464635849,-0.018093756253044154,0.005565273798288624,0.010909093134490726
13477365.305067958,-10108023.97880097,6738682.652533979,0.0,0.0,0.0,-10108023.97880097,38029046.61768738,17812998.660085447,-27921022.638886414,27921022.638886414,0.0,6738682.652533979,17812998.660085447,50705395.49024984,-27921022.638886414,18614015.092590943,0.0,0.0,-27921022.638886414,-27921022.638886414,57861032.27743379,2018986.9996609613,29940009.638547376,0.0,27921022.638886414,18614015.092590943,2018986.9996609613,77148043.03657839,19960006.42569825,0.0,0.0,0.0,29940009.638547376,19960006.42569825,39920012.8513965,-5305.081488434368,-30458.29875065715,457.39672664968657,-36816.72388072488,-2576.871770005596,7424.556531790277,-0.013590919695606898,-0.01916140016161216,-0.002347518800863117,-0.016183056673143147,0.005401771938873546,0.009622392360611286
20050831.20467362,-15038123.403505217,10025415.60233681,0.0,0.0,0.0,-15038123.403505217,20447837.429539196,-9628409.377471237,-5409714.026033981,5409714.026033981,0.0,10025415.60233681,-9628409.377471237,27263783.239385597,-5409714.026033981,3606476.017355987,0.0,0.0,-5409714.026033981,-5409714.026033981,12397847.95234362,1578419.9002756588,6988133.92630964,0.0,5409714.026033981,3606476.017355987,1578419.9002756588,16530463.93645816,4658755.950873093,0.0,0.0,0.0,6988133.92630964,4658755.950873093,9317511.901746185,-8039.075678020833,-39711.15259705424,2841.100490356919,-58615.99018951962,-9142.713021178715,14340.688208842628,-0.043003895757673535,-0.07828457006188144,-0.03222093314547057,-0.08648062743804638,0.025189745575823232,0.05380470912850673
31055676.23714125,-23291757.17785594,15527838.118570626,0.0,0.0,0.0,-23291757.17785594,40772894.81163557,-5810619.544076312,-17481137.633779626,17481137.633779626,0.0,15527838.118570626,-5810619.544076312,54363859.748847425,-17481137.633779626,11654091.755853085,0.0,0.0,-17481137.633779626,-17481137.633779626,32162129.248626463,-2800146.0189327877,14680991.614846839,0.0,17481137.633779626,11654091.755853085,-2800146.0189327877,42882838.99816862,9787327.743231226,0.0,0.0,0.0,14680991.614846839,9787327.743231226,19574655.48646245,-14131.483714876536,-54864.24160545764,9974.886894600528,-57402.24410986249,-10820.887729402144,14977.484549678153,-0.02015790972309242,-0.033711983812375994,-0.011162230399052064,-0.03610506176393633,0.008817547514936703,0.023435169342142945
5766785.801268326,-4325089.350951245,2883392.900634163,0.0,0.0,0.0,-4325089.350951245,32256739.819249637,23606561.11734715,-27931650.468298394,27931650.468298394,0.0,2883392.900634163,23606561.11734715,43008986.42566618,-27931650.468298394,18621100.31219893,0.0,0.0,-27931650.468298394,-27931650.468298394,34679521.88213956,-21183779.05445722,6747871.413841173,0.0,27931650.468298394,18621100.31219893,-21183779.05445722,46239362.50951942,4498580.942560782,0.0,0.0,0.0,6747871.413841173,4498580.942560782,8997161.885121563,-13848.1523272242,-47356.485509415215,11910.809484643327,-47490.54619612166,-11955.49638021214,13892.839222793013,-0.04449111640961579,-0.057457612001478205,-0.0020069133592875072,-0.05107790909034958,0.008388216136332392,0.035658459489308236
25026547.833035868,-18769910.8747769,12513273.916517934,0.0,0.0,0.0,-18769910.8747769,22283835.649765298,-15255986.0997885,-3513924.7749883994,3513924.7749883994,0.0,12513273.916517934,-15255986.0997885,29711780.866353735,-3513924.7749883994,2342616.516658933,0.0,0.0,-3513924.7749883994,-3513924.7749883994,27417588.282143056,20389738.73216626,23903663.50715466,0.0,3513924.7749883994,2342616.516658933,20389738.73216626,36556784.376190744,15935775.67143644,0.0,0.0,0.0,23903663.50715466,15935775.67143644,31871551.34287288,-3190.026182378946,-38865.82271276725,-6575.221872831191,-49235.92148530259,3118.522281986079,6646.725773224058,-0.048714737992282646,-0.09240999966510294,-0.041440454892651406,-0.09272104932300654,0.042113119973164914,0.048692774299204496
31330057.406727593,-23497543.055045694,15665028.703363797,0.0,0.0,0.0,-23497543.055045694,49534525.490207255,2539439.3801158667,-26036982.43516156,26036982.43516156,0.0,15665028.703363797,2539439.3801158667,66046033.98694301,-26036982.43516156,17357988.29010771,0.0,0.0,-26036982.43516156,-26036982.43516156,41572453.362239555,-10501511.50808357,15535470.92707799,0.0,26036982.43516156,17357988.29010771,-10501511.50808357,55429937.816319406,10356980.618051993,0.0,0.0,0.0,15535470.92707799,10356980.618051993,20713961.236103985,-13035.769870021042,-85355.43156973037,-2380.2707832013693,-82262.1461460114,3411.3659244410246,12004.674728781387,-0.024272355711525244,-0.03970310692081158,-0.011842106378167128,-0.04225845224336792,0.009247159878945742,0.027649804342705836
15591657.499389468,-11693743.1245421,7795828.749694734,0.0,0.0,0.0,-11693743.1245421,27203169.27254603,3815683.023461828,-15509426.148003928,15509426.148003928,0.0,7795828.749694734,3815683.023461828,36270892.36339471,-15509426.148003928,10339617.432002619,0.0,0.0,-15509426.148003928,-15509426.148003928,24719365.13162103,-6299487.1643868275,9209938.9836171,0.0,15509426.148003928,10339617.432002619,-6299487.1643868275,32959153.50882804,6139959.322411401,0.0,0.0,0.0,9209938.9836171,6139959.322411401,12279918.644822802,-8542.791760804803,-41693.446840001816,3187.7679082756677,-57391.309176173054,-8420.388686999413,13775.412539528548,-0.02575793619038375,-0.04129839887828333,-0.011527541665182741,-0.04448900006163921,0.008674323743385972,0.030151371871803518
25957027.381497107,-19467770.53612283,12978513.690748554,0.0,0.0,0.0,-19467770.53612283,39565412.15054843,629871.0783027709,-20097641.6144256,20097641.6144256,0.0,12978513.690748554,629871.0783027709,52753882.867397904,-20097641.6144256,13398427.742950398,0.0,0.0,-20097641.6144256,-20097641.6144256,26074750.40313848,-14120532.825712718,5977108.788712881,0.0,20097641.6144256,13398427.742950398,-14120532.825712718,34766333.87085131,3984739.1924752537,0.0,0.0,0.0,5977108.788712881,3984739.1924752537,7969478.384950507,-1688.571279896445,-45579.112410079215,-11815.894910233514,-69917.18727816228,3703.203287539158,9801.2629025908,-0.02392627975954509,-0.042076380798646326,-0.015392116814192305,-0.05400817326595149,0.003863988208465374,0.03980398583404568
37535921.49429346,-28151941.120720096,18767960.74714673,0.0,0.0,0.0,-28151941.120720096,45657400.57343952,-10646481.668000665,-17505459.45271943,17505459.45271943,0.0,18767960.74714673,-10646481.668000665,60876534.09791937,-17505459.45271943,11670306.301812954,0.0,0.0,-17505459.45271943,-17505459.45271943,26301779.609214667,-8709139.296224196,8796320.156495236,0.0,17505459.45271943,11670306.301812954,-8709139.296224196,35069039.478952885,5864213.43766349,0.0,0.0,0.0,8796320.156495236,5864213.43766349,11728426.87532698,-12143.815445511715,-72975.68045060916,-37.5959258462899,-44493.20130129879,9531.75564228308,2649.6557290749242,-0.02178207522153898,-0.03776012836501883,-0.013723092447805141,-0.042445126091426436,0.008495740506583603,0.027811891717265582
28971432.303557698,-21728574.227668274,14485716.151778849,0.0,0.0,0.0,-21728574.227668274,30466836.235827617,-12990312.219508933,-8738262.008159341,8738262.008159341,0.0,14485716.151778849,-12990312.219508933,40622448.31443682,-8738262.008159341,5825508.005439561,0.0,0.0,-8738262.008159341,-8738262.008159341,18610318.63437754,1133794.6180588584,9872056.6262182,0.0,8738262.008159341,5825508.005439561,1133794.6180588584,24813758.179170053,6581371.084145466,0.0,0.0,0.0,9872056.6262182,6581371.084145466,13162742.168290932,-2137.887110503376,-39645.41135628913,-8939.362897756291,-71159.57273072685,-1565.357560389617,12642.607568649284,-0.031089563810436368,-0.05726790225273536,-0.023870311634420556,-0.06436634959505151,0.01797401644184965,0.04024823830355383
12297699.873418113,-9223274.905063584,6148849.936709057,0.0,0.0,0.0,-9223274.905063584,33621826.07319664,15175276.263069473,-24398551.168133058,24398551.168133058,0.0,6148849.936709057,15175276.263069473,44829101.430928856,-24398551.168133058,16265700.778755372,0.0,0.0,-24398551.168133058,-24398551.168133058,47973395.89393082,-823706.4423352927,23574844.725797765,0.0,24398551.168133058,16265700.778755372,-823706.4423352927,63964527.858574435,15716563.150531843,0.0,0.0,0.0,23574844.725797765,15716563.150531843,31433126.301063687,-7813.1597892084255,-31509.611666877907,5123.115689457549,-25678.47203552314,-3179.4024790059584,5869.446578756835,-0.014197592492966475,-0.019442694993994595,-0.00203952760916464,-0.016079583037493163,0.005322974457805477,0.009584928105552984
9955449.361447537,-7466587.021085653,4977724.680723769,0.0,0.0,0.0,-7466587.021085653,36354679.42351957,21421505.381348256,-28888092.40243391,28888092.40243391,0.0,4977724.680723769,21421505.381348256,48472905.89802608,-28888092.40243391,19258728.26828927,0.0,0.0,-28888092.40243391,-28888092.40243391,53967187.535283454,-3808997.269584365,25079095.132849544,0.0,28888092.40243391,19258728.26828927,-3808997.269584365,71956250.0470446,16719396.75523303,0.0,0.0,0.0,25079095.132849544,16719396.75523303,33438793.51046606,-2842.3137380298235,-36632.642530013516,-6526.25336727819,-45115.586146831876,3698.6054950054004,5669.961610302613,-0.019235194463578926,-0.02675854230008312,-0.0022384311415202226,-0.02187089772314846,0.0072239585358068025,0.012960756410389362
5156247.154259518,-3867185.3656946383,2578123.577129759,0.0,0.0,0.0,-3867185.3656946383,15569319.679702237,7834948.948312961,-11702134.314007599,11702134.314007599,0.0,2578123.577129759,7834948.948312961,20759092.906269647,-11702134.314007599,7801422.876005066,0.0,0.0,-11702134.314007599,-11702134.314007599,18146937.246985413,-5257331.381029785,6444802.932977814,0.0,11702134.314007599,7801422.876005066,-5257331.381029785,24195916.32931388,4296535.288651876,0.0,0.0,0.0,6444802.932977814,4296535.288651876,8593070.577303752,-5007.646981366148,-34717.261730881815,-1557.1266142283075,-43094.391043436015,-1235.2498232897615,7800.023418884217,-0.04141918898317131,-0.05955472105150932,-0.008436064724169943,-0.0550344364363256,0.013194970462867484,0.03558605294826009
20863928.31495923,-15647946.236219425,10431964.157479616,0.0,0.0,0.0,-15647946.236219425,32693272.563111942,1397380.0906730928,-17045326.326892518,17045326.326892518,0.0,10431964.157479616,1397380.0906730928,43591030.08414926,-17045326.326892518,11363550.88459501,0.0,0.0,-17045326.326892518,-17045326.326892518,30035346.96686196,-4055305.6869230755,12990020.639969442,0.0,17045326.326892518,11363550.88459501,-4055305.6869230755,40047129.28914928,8660013.759979628,0.0,0.0,0.0,12990020.639969442,8660013.759979628,17320027.519959256,-9141.910531055071,-51229.36226700313,1207.3669731091004,-72203.38466570084,-8198.707772675003,16133.251330620975,-0.02560191416644356,-0.04200983344342985,-0.012687258291341492,-0.044673694726915805,0.010433558753397226,0.029219971212156935
6435071.341439278,-4826303.506079459,3217535.670719639,0.0,0.0,0.0,-4826303.506079459,23646989.698190294,13994382.686031379,-18820686.192110837,18820686.192110837,0.0,3217535.670719639,13994382.686031379,31529319.597587056,-18820686.192110837,12547124.12807389,0.0,0.0,-18820686.192110837,-18820686.192110837,27049159.819386467,-10592212.564835204,8228473.627275633,0.0,18820686.192110837,12547124.12807389,-10592212.564835204,36065546.425848626,5485649.084850422,0.0,0.0,0.0,8228473.627275633,5485649.084850422,10971298.169700844,-7298.234465485853,-51485.66484136869,-2565.419349484524,-68782.38657893211,-3200.1545630366127,13063.80837800699,-0.04767902018740702,-0.06709682954701908,-0.007555472338789938,-0.06177124295962732,0.013187401312089913,0.040925457417256374
